# N	frecuencia	desviacion
8070000	0.500058	5.84882e-05
8080000	0.500063	6.28713e-05
8090000	0.500066	6.62546e-05
8100000	0.500079	7.88889e-05
8110000	0.500076	7.55857e-05
8120000	0.500071	7.14286e-05
8130000	0.500058	5.78106e-05
8140000	0.500055	5.54054e-05
8150000	0.50006	6.04908e-05
8160000	0.500077	7.72059e-05
8170000	0.500077	7.74786e-05
8180000	0.500079	7.86064e-05
8190000	0.500073	7.33822e-05
8200000	0.50007	7.03659e-05
8210000	0.500066	6.57734e-05
8220000	0.500069	6.89781e-05
8230000	0.500068	6.79222e-05
8240000	0.500072	7.1966e-05
8250000	0.500072	7.18788e-05
8260000	0.500063	6.28329e-05
8270000	0.500063	6.29988e-05
8280000	0.500064	6.40097e-05
8290000	0.500058	5.8263e-05
8300000	0.500057	5.6988e-05
8310000	0.500054	5.35499e-05
8320000	0.500043	4.3149e-05
8330000	0.500041	4.09364e-05
8340000	0.500041	4.08873e-05
8350000	0.500045	4.51497e-05
8360000	0.500035	3.50478e-05
8370000	0.500037	3.65591e-05
8380000	0.500031	3.07876e-05
8390000	0.50003	2.96782e-05
8400000	0.500029	2.89286e-05
8410000	0.500027	2.67539e-05
8420000	0.500019	1.85273e-05
8430000	0.500007	6.76157e-06
8440000	0.500002	1.77725e-06
8450000	0.5	3.5503e-07
8460000	0.500007	6.73759e-06
8470000	0.50002	1.98347e-05
8480000	0.500022	2.16981e-05
8490000	0.500018	1.8139e-05
8500000	0.500015	1.48235e-05
8510000	0.500016	1.62162e-05
8520000	0.500015	1.51408e-05
8530000	0.500023	2.29777e-05
8540000	0.500025	2.49415e-05
8550000	0.500015	1.54386e-05
8560000	0.500014	1.43692e-05
8570000	0.500018	1.83197e-05
8580000	0.500022	2.23776e-05
8590000	0.500027	2.65425e-05
8600000	0.500022	2.2093e-05
8610000	0.500033	3.26365e-05
8620000	0.500029	2.92343e-05
8630000	0.500027	2.71147e-05
8640000	0.500028	2.78935e-05
8650000	0.500023	2.27746e-05
8660000	0.500018	1.84758e-05
8670000	0.500019	1.94925e-05
8680000	0.500011	1.12903e-05
8690000	0.500011	1.10472e-05
8700000	0.50002	2e-05
8710000	0.500013	1.34328e-05
8720000	0.500011	1.08945e-05
8730000	0.500017	1.6953e-05
8740000	0.500016	1.55606e-05
8750000	0.500017	1.68e-05
8760000	0.500018	1.80365e-05
8770000	0.500019	1.89282e-05
8780000	0.50001	9.90888e-06
8790000	0.499999	9.10125e-07
8800000	0.49999	9.77273e-06
8810000	0.499996	3.97276e-06
8820000	0.5	1.13379e-07
8830000	0.500005	4.64326e-06
8840000	0.500005	4.52489e-06
8850000	0.500006	6.44068e-06
8860000	0.500005	4.62754e-06
8870000	0.500008	8.45547e-06
8880000	0.500006	5.63063e-06
8890000	0.500009	9.11136e-06
8900000	0.500007	6.85393e-06
8910000	0.500005	4.82604e-06
8920000	0.500004	4.4843e-06
8930000	0.500012	1.15342e-05
8940000	0.500018	1.75615e-05
8950000	0.500011	1.10615e-05
8960000	0.499994	6.36161e-06
8970000	0.49999	1.03679e-05
8980000	0.499984	1.64811e-05
8990000	0.499973	2.69188e-05
9000000	0.499968	3.15556e-05
9010000	0.499976	2.43063e-05
9020000	0.499968	3.18182e-05
9030000	0.499976	2.4474e-05
9040000	0.499976	2.40044e-05
9050000	0.49998	1.9779e-05
9060000	0.499987	1.3245e-05
9070000	0.499997	2.75634e-06
9080000	0.499999	9.91189e-07
9090000	0.500004	3.63036e-06
9100000	0.499997	2.96703e-06
9110000	0.500008	8.12294e-06
9120000	0.500015	1.49123e-05
9130000	0.500008	7.99562e-06
9140000	0.500004	4.48578e-06
9150000	0.500004	4.37158e-06
9160000	0.500001	9.82533e-07
9170000	0.500012	1.18866e-05
9180000	0.500002	2.28758e-06
9190000	0.500002	2.17628e-06
9200000	0.500006	5.54348e-06
9210000	0.500008	7.70901e-06
9220000	0.500003	2.81996e-06
9230000	0.500011	1.13759e-05
9240000	0.500013	1.33117e-05
9250000	0.500011	1.1027e-05
9260000	0.500012	1.15551e-05
9270000	0.500011	1.07875e-05
9280000	0.500023	2.31681e-05
9290000	0.500021	2.05597e-05
9300000	0.500019	1.92473e-05
9310000	0.500016	1.64339e-05
9320000	0.500013	1.29828e-05
9330000	0.50001	1.02894e-05
9340000	0.500012	1.17773e-05
9350000	0.500019	1.88235e-05
9360000	0.500016	1.61325e-05
9370000	0.50003	3.02028e-05
9380000	0.500031	3.07036e-05
9390000	0.500029	2.8541e-05
9400000	0.500022	2.17021e-05
9410000	0.500015	1.53029e-05
9420000	0.500011	1.07219e-05
9430000	0.500019	1.88759e-05
9440000	0.500022	2.23517e-05
9450000	0.500018	1.77778e-05
9460000	0.500015	1.50106e-05
9470000	0.500011	1.07709e-05
9480000	0.500011	1.09705e-05
9490000	0.500021	2.05479e-05
9500000	0.500026	2.64211e-05
9510000	0.500026	2.6183e-05
9520000	0.500031	3.07773e-05
9530000	0.500038	3.75656e-05
9540000	0.500032	3.1761e-05
9550000	0.500028	2.81675e-05
9560000	0.500038	3.84937e-05
9570000	0.500039	3.86625e-05
9580000	0.500028	2.79749e-05
9590000	0.50003	3.00313e-05
9600000	0.500021	2.07292e-05
9610000	0.500021	2.1436e-05
9620000	0.500018	1.83992e-05
9630000	0.500022	2.23261e-05
9640000	0.500026	2.63485e-05
9650000	0.500032	3.16062e-05
9660000	0.50003	2.96066e-05
9670000	0.500031	3.12306e-05
9680000	0.500034	3.39876e-05
9690000	0.500035	3.50877e-05
9700000	0.500031	3.1134e-05
9710000	0.500041	4.09887e-05
9720000	0.500041	4.09465e-05
9730000	0.500035	3.48407e-05
9740000	0.500029	2.88501e-05
9750000	0.500022	2.22564e-05
9760000	0.500013	1.27049e-05
9770000	0.500018	1.76049e-05
9780000	0.500016	1.62577e-05
9790000	0.50002	1.9714e-05
9800000	0.500017	1.71429e-05
9810000	0.500023	2.2528e-05
9820000	0.500021	2.08758e-05
9830000	0.500021	2.05493e-05
9840000	0.500028	2.77439e-05
9850000	0.50003	2.96447e-05
9860000	0.500031	3.11359e-05
9870000	0.500033	3.33333e-05
9880000	0.500035	3.48178e-05
9890000	0.500031	3.12437e-05
9900000	0.500026	2.64646e-05
9910000	0.500025	2.47225e-05
9920000	0.500026	2.64113e-05
9930000	0.500021	2.12487e-05
9940000	0.500028	2.77666e-05
9950000	0.500039	3.8995e-05
9960000	0.500043	4.33735e-05
9970000	0.500035	3.52056e-05
9980000	0.500029	2.94589e-05
9990000	0.500022	2.15215e-05
10000000	0.500026	2.6e-05
